Pclass,Age,SibSp,Parch,Fare,FamilySize,TicketGroup,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,FamilyCategory_Large,FamilyCategory_Small,AgeGroup_Teenager,AgeGroup_Adult,AgeGroup_Elderly,Survived
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.4575506361816498,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-1.6651531395556127,-0.46508427634374117,1.9217478939753856,-0.11597681371233177,0.7031624336026958,1.2525144858048467,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,0.7138429069293413,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.2526242369551713,0.4783345406270387,-0.46618317148792077,-0.36159296659291,0.07341192703021858,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,1.15990466564527,-0.46508427634374117,0.7277823612437324,-0.36159296659291,0.07341192703021858,0.3517161889431792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,0.26778114821341237,0.4783345406270387,0.7277823612437324,-0.2351847076441813,0.7031624336026958,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2,-2.0368712718188866,0.4783345406270387,0.7277823612437324,-0.12118239860018547,0.7031624336026958,1.2525144858048467,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0.7138429069293413,0.4783345406270387,-0.46618317148792077,1.192794680920202,0.07341192703021858,0.3517161889431792,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3,-0.2526242369551713,0.4783345406270387,-0.46618317148792077,-0.32732356015919156,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,0.19343752176075757,-0.46508427634374117,-0.46618317148792077,0.5138115038918489,-0.5563385795422586,3.9549093763898493,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0.416468401118722,-0.46508427634374117,-0.46618317148792077,2.1616394001419343,-0.5563385795422586,1.2525144858048467,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3,-0.10393698404986167,0.4783345406270387,0.7277823612437324,-0.3627215373965967,0.7031624336026958,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,0.7138429069293413,0.4783345406270387,5.503644492170345,-0.01134455746647263,3.222164459892605,3.9549093763898493,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.5651556540240317,-0.46508427634374117,0.7277823612437324,-0.04413974225995086,0.07341192703021858,-0.5490821079184883,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.8881840189135772,3.3085909915393783,1.9217478939753856,-0.01134455746647263,3.222164459892605,3.9549093763898493,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,-0.47565511631313573,-0.46508427634374117,0.7277823612437324,0.6567048090634326,0.07341192703021858,-0.5490821079184883,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3,0.6394992804766865,-0.46508427634374117,-0.46618317148792077,-0.5157657330994951,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.3269678634078261,-0.46508427634374117,-0.46618317148792077,-0.5157657330994951,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.029593357597206858,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,1.8289973037191634,-0.46508427634374117,-0.46618317148792077,0.41733535804827876,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,-0.40131148986048093,-0.46508427634374117,1.9217478939753856,-0.36063930344145523,0.7031624336026958,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.11909389530810277,-0.46508427634374117,1.9217478939753856,-0.1970111125445726,0.7031624336026958,0.3517161889431792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-1.144747754387029,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,0.8625301598346509,-0.46508427634374117,0.7277823612437324,-0.25652760568438143,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.36063930344145523,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1.5316227979085442,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.5499987427657905,-0.46508427634374117,1.9217478939753856,0.36814258085806145,0.7031624336026958,-0.5490821079184883,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
3,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,-0.5064831341274745,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,1.605966424361199,-0.46508427634374117,-0.46618317148792077,-0.5156782792733793,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.40131148986048093,1.4217533575978185,0.7277823612437324,-0.10036005904877071,1.3329129401751731,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2,-0.7730296221237549,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2.3494026888877473,-0.46508427634374117,-0.46618317148792077,0.03498514803542525,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.7730296221237549,-0.46508427634374117,-0.46618317148792077,-0.45078337582744,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.1935400285413518,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1.8289973037191634,0.4783345406270387,3.1157134267070385,-0.18364941725442976,1.9626634467476503,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
3,0.8625301598346509,-0.46508427634374117,-0.46618317148792077,-0.5142040576331391,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.06676517082353427,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.6243423692184453,0.4783345406270387,-0.46618317148792077,-0.42310632209569954,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2,0.7881865333819961,0.4783345406270387,0.7277823612437324,0.14950801556820642,0.7031624336026958,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2,0.4908120275713768,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.029593357597206858,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-1.0704041279343741,0.4783345406270387,-0.46618317148792077,-0.36159296659291,0.07341192703021858,0.3517161889431792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
3,0.8253583466083235,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.029593357597206858,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,0.26778114821341237,-0.46508427634374117,1.9217478939753856,-0.12118239860018547,0.7031624336026958,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-0.7730296221237549,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.416468401118722,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.8473732485764098,1.4217533575978185,1.9217478939753856,4.800698112865479,1.9626634467476503,0.3517161889431792,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
3,-0.8473732485764098,0.4783345406270387,-0.46618317148792077,-0.2919255829217865,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,0.2203039700430166,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5015378284840135,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.6243423692184453,-0.46508427634374117,0.7277823612437324,0.946743341142999,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.4995409661210328,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0.7138429069293413,0.4783345406270387,0.7277823612437324,1.6462864962444193,0.7031624336026958,1.2525144858048467,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2.1263718095297826,-0.46508427634374117,-0.46618317148792077,-0.04413974225995086,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.4572791714558895,0.4783345406270387,-0.46618317148792077,0.522835905853432,0.07341192703021858,0.3517161889431792,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3,-1.8138403924609223,1.4217533575978185,0.7277823612437324,-0.2615603651539584,1.3329129401751731,1.2525144858048467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,0.7138429069293413,0.4783345406270387,0.7277823612437324,0.9959361183332165,0.7031624336026958,1.2525144858048467,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
3,-0.9217168750290646,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,2.6467771946983665,-0.46508427634374117,0.7277823612437324,0.6279887205880765,0.07341192703021858,-0.5490821079184883,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.7138429069293413,0.4783345406270387,-0.46618317148792077,2.120342454109614,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,1.6462864962444193,-0.5563385795422586,1.2525144858048467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.11909389530810277,-0.46508427634374117,-0.46618317148792077,0.3888774665833603,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.19343752176075757,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,0.7138429069293413,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.3421247746660672,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,1.3085919185505797,-0.46508427634374117,-0.46618317148792077,-0.1297716136651441,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.4908120275713768,-0.46508427634374117,-0.46618317148792077,-0.1151959759791537,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,-0.32732356015919156,-0.5563385795422586,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5121218236779976,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.26778114821341237,-0.46508427634374117,-0.46618317148792077,-0.48236253599111567,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,0.522835905853432,-0.5563385795422586,0.3517161889431792,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,-2.1112148982715415,1.4217533575978185,0.7277823612437324,0.14950801556820642,1.3329129401751731,0.3517161889431792,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.3421247746660672,0.4783345406270387,0.7277823612437324,0.014162808484010483,0.7031624336026958,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,1.15990466564527,-0.46508427634374117,-0.46618317148792077,0.07662982713825477,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,0.4908120275713768,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3,0.7138429069293413,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6986859956711001,0.4783345406270387,0.7277823612437324,-0.3347842044204636,0.7031624336026958,0.3517161889431792,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,0.3792965878923946,-0.46508427634374117,-0.46618317148792077,-0.5285194160747367,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,1.4217533575978185,-0.46618317148792077,-0.17844383236657607,0.7031624336026958,0.3517161889431792,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.4421222601976482,-0.46508427634374117,1.9217478939753856,-0.1597037267703028,0.7031624336026958,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3,-1.5164658866503031,0.4783345406270387,0.7277823612437324,-0.3451100026040101,0.7031624336026958,0.3517161889431792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6615141824447728,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.7138429069293413,0.4783345406270387,-0.46618317148792077,0.4201984297365983,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1,0.4908120275713768,-0.46508427634374117,-0.46618317148792077,2.1616394001419343,-0.5563385795422586,1.2525144858048467,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5053545633237878,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.44358092857660564,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.7138429069293413,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.5651556540240317,-0.46508427634374117,-0.46618317148792077,-0.4629290464877802,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1.3829355450032346,0.4783345406270387,1.9217478939753856,0.6908888439049902,1.3329129401751731,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2,-0.47565511631313573,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.5014503746578975,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,3.0184953269616406,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,0.19343752176075757,0.4783345406270387,0.7277823612437324,-0.33981696389004046,0.7031624336026958,0.3517161889431792,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.9960605014817194,0.4783345406270387,0.7277823612437324,-0.24091085102082035,0.7031624336026958,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,0.8678787300920157,-0.5563385795422586,3.0541110795281816,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.9368737862873057,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,-0.5002364322620501,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.5121218236779976,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-2.117162388387754,0.4783345406270387,1.9217478939753856,2.493062332079938,1.3329129401751731,1.2525144858048467,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,0.26778114821341237,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,0.5138115038918489,-0.5563385795422586,3.9549093763898493,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.5651556540240317,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-1.8138403924609223,-0.46508427634374117,-0.46618317148792077,-0.4028045410330702,-0.5563385795422586,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,-1.219091380839684,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.12118239860018547,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.6394992804766865,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
